,tweet,label
270,"amoxi"" capsule made in us is the only medicine that can completely cure covid-19.
egyptian health minister arrive in italy with secret coronavirus cure.
 dr charles lieber a harvard professor has been arrested in the usa for manufacturing the coronavirus and selling it to china. a video  report from wcvb a tv station in boston massachusetts is shared with the facebook post.
mountain matterhorn in switzerland was lit in three colours of indian flag as a token of gratitude to india for sending hydroxychloroquine.
al-azhar imam said he is considering exceptions on ramadan fasting as the research says that the mouth must be kept wet to prevent covid-19
 japanese nobel tasuku honjo says coronavirus was created in the wuhan laboratory
a man collapses in 5 minutes after showing covid-19 symptoms in india.
celebrities spreading misinformation about coronavirus and the janata curfew in india.
 multiple posts shared repeatedly on facebook and twitter since march 2020 claim that israel has reported zero deaths from the novel coronavirus which causes the disease covid-19. the posts also claim israeli citizens have protected themselves from covid-19 by drinking a remedy of hot water lemon and baking soda which purportedly “kills” the virus.
 cdc suddenly lost 30000 deaths from coronavirus from its data thus proving the virus is not as serious as it seems.
photos of coronavirus patients being treated on the road in italy.
indian actor shah rukh khan donated money to pakistan to fight coronavirus and did not help india at all.
russian president vladimir putin has ordered russia’s population to stay at home for 15 days or face five years in jail.
indian army has set-up a 1000 bed quarantine facility in rajasthan's barmer.
leonardo da vinci hospital a covid-19 reference hospital in fortaleza brazil is empty. a video ""proves"" there was no one at the areas open to the public.
 president trump's claim that he inherited no ventilators from the obama administration.
an audio where an unidentified person links the virus that causes covid-19 with the massive flu vaccination campaign.
black body bags being referred to as deaths in new york and the reason a lockdown is essential.
mustard oil prevents a person from getting infected with covid-19.
north carolina’s health department is ""telling hospitals that if they decide to do elective surgeries they won’t be eligible to receive (protective equipment) from the state.”
 after coronavirus pandemic chinese president said it's china's time to lead the world.
the nurses that boris johnson claimed saved his life are not registered in the uk.
a claim that india’s ministry of home affairs has made it a “punishable offense” for citizens to publish posts on social media about the novel coronavirus has been shared repeatedly on facebook twitter and whatsapp.
 says nancy pelosi was “caught trying to include abortion funding in bill to combat coronavirus.”
a video of a man rebuking foreigners has been viewed thousands of times on social media alongside a claim that the guinean government has ordered the arrest of all chinese nationals in the country while awaiting the safe return of guineans from china.
 the u.s. is the only country on earth that is protesting being locked down.
photo of kurnool mla (hafeez khan) making a nurse to touch the feet of a religious head in viswabharathi medical college who had to come to the covid-19 quarantine facility.
new york state governor shows data that proves that isolation is ineffective against covid-19.
homeopathic product oscillococcinum protects against covid-19.
cdc admitted to lying about covid-19 death stats.
notice for preparing emergency drugs was released on social media for alumni of seoul national university college of medicine.
belgian doctors turn their back on who director.
dr. li wenliang (the chinese whistleblower doctor) has proposed that drinking tea can cure covid-19.
any person arrested for violating lockdown in the night will not get bail until the lockdown is over in the state of gujarat in india.
 us president donald trump tested positive for covid-19.
a picture with a quote from doctor vincenzo puro who allegedly said that asymptomatic people cannot infect others that the virus is not lethal and that the pandemic is a ""hoax"".
 prince charles recovered from covid-19 with the help of ayurvedic treatment.
 a video shows a superintendent of police announcing the extension of lokckdown in maharashtra india till may 30.
 a whatsapp audio claims that the infanta sofía hospital in madrid has 15 children in serious condition due to covid-19 and that there are three other children in the talavera de la reina hospital.
video shows coronavirus patients and doctors.
a video claims to show that the nigerian government has spent us$2 million to ""import"" chinese doctors and supplies.
riots in london due to the unavailability of food items. the united kingdom will be locked down by tonight. army soldiers take to the uk streets.
a set of claims passed as instructions to be followed during the covid-19 pandemic period.
 facebook post claims that the latvian app apturi covid (stop covid) which was created to warn people who have been close to an infected person will be used so the government can track all the people from the contact list and record their locations.
aaj tak channel aired a program that said drinking alcohol or smoking weed can cure covid-19.
 president donald trump tweeted “coronavirus vaccine from israel! stock market up! economy even stronger now! besides us israel best at inventions: judaism olives. wonderful vaccine will stop corona dead around world. can’t make vaccines when being bombed not have been possible without peace i created in israel!”
italy official giulio gallera: china lies to us. the date china provided is false. italy has become wuhan and the medical system has a breakdown.
joão doria governor of são paulo forbade doctors to give chloroquine to covid-19 patients.
a blog post has been shared thousands of times in multiple facebook posts which claim it shows a video of a baby who died after being infected with the novel coronavirus which causes the disease covid-19.
 a vaccine for coronavirus was available since 2001.
 video showing policemen picking banknotes with sticks linking it with coronavirus.
we can't make a vaccine that works for flu no vaccine for the respiratory syncytial virus (rsv) and we can't cure cancer. yet somehow scientists can make a vaccine for covid-19 in six months?
mumbai and pune is going under military lockdown
what we need to do to defeat the coronavirus is to consume more alkaline foods above the virus’ ph level.
indian actor aamir khan gives rs. 15000 to poor people in 1kg wheat flour.
 the photo shows the funeral of turkish deceased general aytac yalman due to covid-19.
the coronavirus responsible for covid-19 is a mix of sars and hiv.
two doctors in bakersfield california said at a press conference that isolation measures affect the immune system and that unrestrictive controls in countries like sweden have worked.
 article says that the vatican confirmed that the pope and two assistants have coronavirus.
herbal tea made of malunggay and kamias leaves is a cure for covid-19 the disease caused by the novel coronavirus.
a video of police officers immobilizing a screaming woman. the caption states that they were being beaten by the police because they refuse to go to their houses during lockdown in minas gerais brazil
 cuba's low number of covid-19 deaths is due to its use of hydroxychloroquine to treat patients
a video of the doctor linked to the anti-vaccine movement chinda brandolino on the origin of covid-19.
 there is a confirmed case of coronavirus in a bogotá hospital.
a video showing migrant laborers from surat city in india are being sent back to surat after their home states refused to take them back at the state border.
ohio gov. mike dewine released 4300 prisoners and is now warning residents of a possible crime wave.
 it's not a virus but 5g that is causing disease and deaths
an arrest by the federal bureau of investigation (fbi) of a professor who had ties to china is connected to the coronavirus pandemic.
a photo of a list of purported symptoms and treatments for the novel coronavirus which causes the disease covid-19 has been shared hundreds of times in multiple posts on facebook twitter and instagram. the purported remedies include a daily dose of vitamins; exposure to sunlight; and a diet of alkaline foods.
 police catches coronavirus positive patient on the road.
 in the 30-second viral video a man lifts his shirt and challenges aa police officer who is pointing a gun at him. another police officer kicks the man from behind pins him down on the road and makes an arrest. the text overlaid on the video reads ""italy says lockdown they mean it.",fake
5704,new coronavirus guidelines allow people to do all the things they started doing three weeks ago.,fake
1519,video shows covid-19 patients lying dead on the ground in india.,fake
5614,"the rolling stones new single, eerily becomes the unofficial coronavirus song    coronavirus  rollingstones",fake
4196,white house press secretary kayleigh mcenany said donald trump never downplayed the coronavirus. that's hard to argue when he said — on tape — that he did. pants on fire.,fake
3068,coronavirus   hand sanitizer shortage has more people boiling their hands for five minutes  coronavirus  covid2019,fake
3111,"well, i think climate change still counts as the  1 worst federal response to a national emergency in our nation’s history. but the pandemic response is surely inept, irresponsible, and tragic.",fake
659,claim that disease outbreaks and pandemics correspond with election years.,fake
1972,trump: “medically we had empty cupboards. the cupboards — i say the cupboards were empty.”,fake
489,new york schools add a covid-19 vaccine to the mandatory school schedule.,fake
2110,i did read that people who have good levels of vitamin d had 98% less chance of severe covid. it’s worth supplementing.,fake
198,"""states like new york, illinois and california have been vocal in their demands for funding to bail out their pension systems, which were failing long before the covid-19 outbreak, and other programs that aren???t related to this crisis.""",fake
2060,"‘i lost my job because of coronavirus’, says man fired for sexual harassment and daytime drinking",fake
791,florida reopens hurricane beach    coronavirus  florida  lockdown,fake
6415,a tiger tested positive for covid-19 please stay away from your pets and birds.,fake
4248,trump's top coronavirus medical recommendations    donaldtrump  fda  prescriptions  disinfectant  easyoff  febreeze,fake
1742,"in the midst of a pandemic, the trump administration chose to expend effort to attempt to disestablish the mashpee wampanoag tribe’s reservation.  istandwithmashpee and with all of indian country.",fake
1043,bill gates melinda gates anthony fauci and the who are being charged with genocide.,fake
5815,drinking pigeon membrane slurry can cure covid-19.,fake
1221,fact-checking joe biden on military coronavirus deaths: he offered a vastly larger number mistaking michigan’s numbers for the military toll.,fake
6396,a photo of jair bolsonaro in which he is hospitalized with a tube in his nose. the caption with the photo link it to covid-19.,fake
3233,trump said new zealand had a “big surge” on the day it reported nine new covid-19 cases. “we don’t want that” he said despite tens of thousands of new daily cases in the u.s. trump’s claim about a “big surge” rated false.,fake
